date,ticker,article_count,avg_prob_pos,avg_prob_neg,avg_prob_neu,pos_count,neg_count,pos_ratio
2012-09-05,BID,2,0.04248669929802418,0.36003032326698303,0.5974829494953156,0,0,0.0
2012-09-07,FPT,1,0.004745278973132372,0.9832895994186401,0.011965018697082996,0,1,0.0
2012-09-20,BID,1,0.09718608856201172,0.03841548413038254,0.8643984198570251,0,0,0.0
2012-09-20,FPT,1,0.09718608856201172,0.03841548413038254,0.8643984198570251,0,0,0.0
2012-09-29,BID,1,0.036378804594278336,0.48050665855407715,0.4831145703792572,0,0,0.0
2012-10-02,FPT,1,0.057831861078739166,0.3912781774997711,0.5508899092674255,0,0,0.0
2012-10-04,FPT,1,0.012409882619976997,0.9082096219062805,0.07938051968812943,0,1,0.0
2012-10-05,FPT,1,0.00696610938757658,0.9752523899078369,0.01778143271803856,0,1,0.0
2012-10-10,FPT,1,0.08959537744522095,0.03680706024169922,0.8735975623130798,0,0,0.0
2012-10-11,BID,1,0.9491450786590576,0.005366803612560034,0.04548811912536621,1,0,0.9999999989999999
2012-10-15,FPT,1,0.9733986854553223,0.002901173196732998,0.02370011992752552,1,0,0.9999999989999999
2012-10-19,BID,1,0.21586014330387115,0.07002753019332886,0.7141122817993164,0,0,0.0
2012-10-26,FPT,1,0.15861569344997406,0.029090173542499542,0.8122941255569458,0,0,0.0
2012-11-16,FPT,1,0.006056472193449736,0.9732946753501892,0.02064892277121544,0,1,0.0
2012-11-19,FPT,1,0.004430276807397604,0.9834137558937073,0.012155919335782528,0,1,0.0
2012-11-21,FPT,1,0.07265079766511917,0.050870589911937714,0.8764785528182983,0,0,0.0
2012-12-04,FPT,1,0.011379845440387726,0.9286219477653503,0.059998150914907455,0,1,0.0
2012-12-25,FPT,1,0.26762768626213074,0.02654043585062027,0.7058318853378296,0,0,0.0
2013-01-28,BID,1,0.007177144289016724,0.9741321802139282,0.01869063265621662,0,1,0.0
2013-02-08,FPT,1,0.28426018357276917,0.04776570945978165,0.6679741144180298,0,0,0.0
2013-02-18,BID,1,0.007539352867752314,0.9703839421272278,0.022076686844229698,0,1,0.0
2013-02-23,BID,3,0.012063600899030765,0.9235793749491373,0.0643570510049661,0,3,0.0
2013-02-23,FPT,1,0.022921420633792877,0.8428127765655518,0.13426584005355835,0,1,0.0
2013-02-27,FPT,1,0.014737404882907867,0.9348762631416321,0.05038638040423393,0,1,0.0
2013-03-13,FPT,1,0.11630020290613174,0.13007044792175293,0.7536293864250183,0,0,0.0
2013-05-21,FPT,1,0.9539943933486938,0.004215112887322903,0.04179055988788605,1,0,0.9999999989999999
2013-05-24,FPT,1,0.8200697302818298,0.011639777570962906,0.16829043626785278,1,0,0.9999999989999999
2013-07-03,FPT,1,0.09552690386772156,0.05742057040333748,0.8470524549484253,0,0,0.0
2013-08-05,FPT,1,0.07723560184240341,0.06986208260059357,0.8529022932052612,0,0,0.0
2013-08-07,FPT,1,0.049432724714279175,0.7693896889686584,0.18117755651474,0,1,0.0
2013-09-05,FPT,1,0.5525227785110474,0.022825749590992928,0.42465147376060486,1,0,0.9999999989999999
2013-09-11,BID,1,0.004635315854102373,0.9824533462524414,0.012911401689052582,0,1,0.0
2013-09-11,FPT,1,0.2929796874523163,0.02500164695084095,0.6820186972618103,0,0,0.0
2013-09-12,FPT,1,0.004279721062630415,0.9860077500343323,0.00971255823969841,0,1,0.0
2013-09-28,BID,1,0.08495686203241348,0.6615904569625854,0.2534526288509369,0,1,0.0
2013-10-17,FPT,1,0.1012972965836525,0.08509186655282974,0.813610851764679,0,0,0.0
2013-11-11,FPT,1,0.44507232308387756,0.023569852113723755,0.5313577651977539,0,0,0.0
2013-11-28,FPT,1,0.07621855288743973,0.10374918580055237,0.8200321793556213,0,0,0.0
2013-12-05,BID,1,0.022711055353283882,0.8143006563186646,0.16298829019069672,0,1,0.0
2013-12-13,FPT,1,0.07108605653047562,0.07232016324996948,0.8565938472747803,0,0,0.0
2013-12-18,FPT,1,0.1406031847000122,0.02823335863649845,0.8311634659767151,0,0,0.0
2014-01-18,BID,1,0.5292729139328003,0.030270874500274658,0.44045621156692505,1,0,0.9999999989999999
2014-01-20,BID,1,0.16983437538146973,0.03175751864910126,0.7984080910682678,0,0,0.0
2014-01-24,BID,1,0.08627684414386749,0.12273436039686203,0.7909888029098511,0,0,0.0
2014-01-24,FPT,1,0.08627684414386749,0.12273436039686203,0.7909888029098511,0,0,0.0
2014-02-10,BID,2,0.05322930449619889,0.5141799096018076,0.4325907905586064,0,1,0.0
2014-02-12,FPT,1,0.9713872671127319,0.00490370811894536,0.023708976805210114,1,0,0.9999999989999999
2014-02-21,BID,1,0.06040934473276138,0.4430095851421356,0.49658113718032837,0,0,0.0
2014-03-11,FPT,1,0.8457286357879639,0.011483002454042435,0.14278830587863922,1,0,0.9999999989999999
2014-04-02,BID,1,0.05529230460524559,0.144618421792984,0.8000892996788025,0,0,0.0
2014-04-08,FPT,1,0.07573716342449188,0.03785140439867973,0.8864114284515381,0,0,0.0
2014-04-16,FPT,1,0.025341438129544258,0.8303762674331665,0.1442822813987732,0,1,0.0
2014-04-22,FPT,1,0.6174783110618591,0.01669970527291298,0.3658219575881958,1,0,0.9999999989999999
2014-04-29,FPT,1,0.05480242520570755,0.6719223260879517,0.2732752859592438,0,1,0.0
2014-05-06,FPT,1,0.005861629731953144,0.9779958724975586,0.016142509877681732,0,1,0.0
2014-05-08,FPT,1,0.008623112924396992,0.9616953730583191,0.02968149445950985,0,1,0.0
2014-05-20,BID,1,0.8373082876205444,0.009708374738693237,0.15298335254192352,1,0,0.9999999989999999
2014-05-24,BID,1,0.3623749017715454,0.023314157500863075,0.6143109798431396,0,0,0.0
2014-05-26,FPT,1,0.028331726789474487,0.8158844113349915,0.1557837873697281,0,1,0.0
2014-05-29,FPT,1,0.10420913249254227,0.06073630228638649,0.8350546360015869,0,0,0.0
2014-06-06,FPT,1,0.5769376158714294,0.032785892486572266,0.3902764916419983,1,0,0.9999999989999999
2014-06-10,FPT,1,0.8549079298973083,0.011185097508132458,0.13390697538852692,1,0,0.9999999989999999
2014-07-11,BID,1,0.10245764255523682,0.0477316789329052,0.8498107194900513,0,0,0.0
2014-07-11,FPT,1,0.10245764255523682,0.0477316789329052,0.8498107194900513,0,0,0.0
2014-07-14,FPT,1,0.7114625573158264,0.01729077473282814,0.27124664187431335,1,0,0.9999999989999999
2014-07-24,FPT,1,0.843081533908844,0.01417501550167799,0.14274345338344574,1,0,0.9999999989999999
2014-07-25,FPT,1,0.06291014701128006,0.21578504145145416,0.7213047742843628,0,0,0.0
2014-07-29,BID,1,0.0651237815618515,0.04267891123890877,0.89219731092453,0,0,0.0
2014-08-05,BID,1,0.3694176971912384,0.027125926688313484,0.603456437587738,0,0,0.0
2014-08-05,FPT,1,0.3694176971912384,0.027125926688313484,0.603456437587738,0,0,0.0
2014-08-11,FPT,1,0.08288997411727905,0.255508691072464,0.6616013050079346,0,0,0.0
2014-08-20,FPT,1,0.5367289781570435,0.020764237269759178,0.4425067603588104,1,0,0.9999999989999999
2014-10-14,FPT,1,0.9827390909194946,0.00431238254532218,0.012948548421263695,1,0,0.9999999989999999
2014-12-17,FPT,1,0.009336880408227444,0.9566382765769958,0.03402475640177727,0,1,0.0
2015-01-25,BID,1,0.0512666255235672,0.09529940783977509,0.8534339666366577,0,0,0.0
2015-02-03,BID,1,0.009372568689286709,0.9609640836715698,0.029663264751434326,0,1,0.0
2015-02-06,BID,1,0.9566847681999207,0.0050172870978713036,0.038297880440950394,1,0,0.9999999989999999
2015-02-06,FPT,1,0.9566847681999207,0.0050172870978713036,0.038297880440950394,1,0,0.9999999989999999
2015-03-24,BID,1,0.008907772600650787,0.9535274505615234,0.037564780563116074,0,1,0.0
2015-03-25,FPT,1,0.00837153010070324,0.9639217257499695,0.02770676277577877,0,1,0.0
2015-03-26,BID,1,0.12907184660434723,0.06769562512636185,0.8032325506210327,0,0,0.0
2015-07-20,FPT,1,0.01205394510179758,0.9386172294616699,0.04932890459895134,0,1,0.0
2015-08-10,BID,1,0.34055253863334656,0.025547906756401062,0.6338995099067688,0,0,0.0
2015-08-10,FPT,1,0.34055253863334656,0.025547906756401062,0.6338995099067688,0,0,0.0
2015-08-14,BID,1,0.02505062147974968,0.8588258624076843,0.1161234974861145,0,1,0.0
2015-08-18,BID,1,0.8167461156845093,0.011659126728773117,0.1715947985649109,1,0,0.9999999989999999
2015-08-18,FPT,1,0.8167461156845093,0.011659126728773117,0.1715947985649109,1,0,0.9999999989999999
2015-08-26,FPT,1,0.7625272274017334,0.013898119330406189,0.22357459366321564,1,0,0.9999999989999999
2015-08-27,BID,1,0.3300493359565735,0.040253520011901855,0.6296971440315247,0,0,0.0
2015-09-08,BID,1,0.900705873966217,0.008318021893501282,0.0909760445356369,1,0,0.9999999989999999
2015-09-16,BID,1,0.07486449927091599,0.43419989943504333,0.49093562364578247,0,0,0.0
2015-10-14,BID,1,0.006940329913049936,0.971218466758728,0.021841267123818398,0,1,0.0
2015-10-14,FPT,1,0.006940329913049936,0.971218466758728,0.021841267123818398,0,1,0.0
2015-10-23,BID,1,0.7991952300071716,0.016308099031448364,0.18449664115905762,1,0,0.9999999989999999
2015-10-23,FPT,1,0.7991952300071716,0.016308099031448364,0.18449664115905762,1,0,0.9999999989999999
2015-10-29,BID,1,0.7388285398483276,0.013395562767982483,0.24777594208717346,1,0,0.9999999989999999
2015-10-29,FPT,1,0.7388285398483276,0.013395562767982483,0.24777594208717346,1,0,0.9999999989999999
2015-11-27,FPT,1,0.005836399272084236,0.9786151647567749,0.015548449009656906,0,1,0.0
2015-12-10,BID,1,0.01266513206064701,0.948387861251831,0.03894703462719917,0,1,0.0
2016-01-19,BID,1,0.7009931206703186,0.013129723258316517,0.28587716817855835,1,0,0.9999999989999999
2016-01-19,FPT,1,0.012885947711765766,0.9556190967559814,0.03149501979351044,0,1,0.0
2016-01-21,BID,1,0.0056129340082407,0.9825374484062195,0.011849571950733662,0,1,0.0
2016-01-26,BID,1,0.17035138607025146,0.18865551054477692,0.6409931182861328,0,0,0.0
2016-01-27,BID,1,0.9335528612136841,0.005792245268821716,0.0606549046933651,1,0,0.9999999989999999
2016-03-29,BID,1,0.11263556778430939,0.3416299819946289,0.5457344651222229,0,0,0.0
2016-04-19,FPT,1,0.006387356668710709,0.9779253005981445,0.015687279403209686,0,1,0.0
2016-06-27,FPT,1,0.1877298802137375,0.027462132275104523,0.7848080396652222,0,0,0.0
2016-08-29,FPT,1,0.18340106308460236,0.10402117669582367,0.712577760219574,0,0,0.0
2016-11-05,FPT,1,0.8747965693473816,0.009441817179322243,0.11576159298419952,1,0,0.9999999989999999
2016-11-09,BID,1,0.06379813700914383,0.09840187430381775,0.8377999663352966,0,0,0.0
2016-12-09,FPT,1,0.10164053738117218,0.07884538173675537,0.8195140361785889,0,0,0.0
2017-06-10,FPT,1,0.9041656851768494,0.00809208769351244,0.08774222433567047,1,0,0.9999999989999999
2017-07-06,FPT,1,0.5829554200172424,0.03285544365644455,0.3841891288757324,1,0,0.9999999989999999
2017-08-02,BID,1,0.011723208241164684,0.952351450920105,0.035925280302762985,0,1,0.0
2017-08-09,BID,1,0.009057666175067425,0.9605445265769958,0.030397893860936165,0,1,0.0
2017-08-17,BID,1,0.892918050289154,0.009951572865247726,0.09713033586740494,1,0,0.9999999989999999
2017-11-22,FPT,1,0.917292594909668,0.012817878276109695,0.06988955289125443,1,0,0.9999999989999999
2017-12-08,BID,1,0.0350559763610363,0.7233980894088745,0.24154596030712128,0,1,0.0
2018-03-05,BID,1,0.10326017439365387,0.2613356113433838,0.6354042291641235,0,0,0.0
2018-03-09,BID,1,0.005782631225883961,0.9741321206092834,0.02008526213467121,0,1,0.0
2018-03-23,BID,1,0.03740781918168068,0.8136119246482849,0.1489802747964859,0,1,0.0
2018-03-26,BID,1,0.8680373430252075,0.00848101545125246,0.12348156422376633,1,0,0.9999999989999999
2018-04-13,BID,1,0.16133566200733185,0.05131881311535835,0.7873455882072449,0,0,0.0
2018-04-18,BID,1,0.01721295714378357,0.9255461692810059,0.05724089965224266,0,1,0.0
2018-04-18,FPT,1,0.226047545671463,0.03550625964999199,0.7384461760520935,0,0,0.0
2018-04-23,BID,1,0.08834497630596161,0.2399120330810547,0.6717429757118225,0,0,0.0
2018-04-24,BID,1,0.011899423785507679,0.9571199417114258,0.030980532988905907,0,1,0.0
2018-04-26,FPT,1,0.009222307242453098,0.9613682627677917,0.02940947934985161,0,1,0.0
2018-05-07,BID,1,0.954623818397522,0.0061042276211082935,0.039271965622901917,1,0,0.9999999989999999
2018-05-22,BID,1,0.004433830734342337,0.985446572303772,0.010119546204805374,0,1,0.0
2018-05-27,BID,1,0.10727327316999435,0.06647054851055145,0.8262561559677124,0,0,0.0
2018-06-12,BID,1,0.09621995687484741,0.09319265931844711,0.8105873465538025,0,0,0.0
2018-06-22,BID,1,0.06333747506141663,0.23950892686843872,0.6971535682678223,0,0,0.0
2018-07-05,BID,1,0.03745448589324951,0.7653306126594543,0.19721494615077972,0,1,0.0
2018-07-06,BID,1,0.38781899213790894,0.03031323477625847,0.5818677544593811,0,0,0.0
2018-07-06,FPT,1,0.38781899213790894,0.03031323477625847,0.5818677544593811,0,0,0.0
2018-07-11,BID,1,0.005601060576736927,0.977711021900177,0.016687951982021332,0,1,0.0
2018-09-04,BID,1,0.031551338732242584,0.8107517957687378,0.1576969176530838,0,1,0.0
2018-09-04,FPT,1,0.031551338732242584,0.8107517957687378,0.1576969176530838,0,1,0.0
2018-09-11,BID,1,0.14333538711071014,0.04748434200882912,0.8091803193092346,0,0,0.0
2018-09-13,FPT,1,0.9789465665817261,0.003762136911973357,0.01729125902056694,1,0,0.9999999989999999
2018-09-20,FPT,1,0.24282579123973846,0.03685953468084335,0.7203146815299988,0,0,0.0
2018-10-04,FPT,1,0.9381695985794067,0.013281130231916904,0.04854923114180565,1,0,0.9999999989999999
2018-10-11,BID,1,0.03160925582051277,0.8246601223945618,0.1437305063009262,0,1,0.0
2018-10-12,BID,1,0.7257834076881409,0.01726638898253441,0.2569502294063568,1,0,0.9999999989999999
2018-10-12,FPT,1,0.7257834076881409,0.01726638898253441,0.2569502294063568,1,0,0.9999999989999999
2018-10-15,BID,1,0.027267413213849068,0.8440611362457275,0.12867145240306854,0,1,0.0
2018-10-24,BID,1,0.06778699159622192,0.4473832845687866,0.4848296642303467,0,0,0.0
2018-10-25,BID,1,0.024012349545955658,0.9211836457252502,0.054803986102342606,0,1,0.0
2018-11-14,BID,1,0.004885522648692131,0.9826287031173706,0.012485825456678867,0,1,0.0
2018-11-22,BID,1,0.2537839412689209,0.0829601064324379,0.6632559299468994,0,0,0.0
2018-12-03,BID,1,0.9171988368034363,0.006964775267988443,0.07583636790513992,1,0,0.9999999989999999
2018-12-05,FPT,1,0.25784918665885925,0.08864163607358932,0.6535091996192932,0,0,0.0
2018-12-10,BID,1,0.004957086872309446,0.981706440448761,0.013336445204913616,0,1,0.0
2018-12-14,BID,1,0.01803859882056713,0.9288995862007141,0.053061798214912415,0,1,0.0
2018-12-19,FPT,1,0.0061276075430214405,0.980791449546814,0.013080990873277187,0,1,0.0
2018-12-25,BID,1,0.06795408576726913,0.5012485980987549,0.4307973384857178,0,1,0.0
2019-01-03,BID,1,0.01981852576136589,0.8907030820846558,0.08947838097810745,0,1,0.0
2019-02-12,BID,1,0.1407787948846817,0.1428641378879547,0.7163570523262024,0,0,0.0
2019-02-12,FPT,1,0.1407787948846817,0.1428641378879547,0.7163570523262024,0,0,0.0
2019-03-25,BID,1,0.023184891790151596,0.9015743136405945,0.07524073123931885,0,1,0.0
2019-05-08,BID,1,0.006150354631245136,0.9800029993057251,0.013846589252352715,0,1,0.0
2019-07-01,BID,1,0.3168319761753082,0.03737810626626015,0.6457899212837219,0,0,0.0
2019-07-01,FPT,1,0.3168319761753082,0.03737810626626015,0.6457899212837219,0,0,0.0
2019-07-04,BID,1,0.8117097020149231,0.01972254179418087,0.16856782138347626,1,0,0.9999999989999999
2019-08-05,FPT,1,0.005988661665469408,0.9803834557533264,0.013627874664962292,0,1,0.0
2019-08-16,FPT,1,0.5379928350448608,0.024445639923214912,0.4375615119934082,1,0,0.9999999989999999
2019-08-26,BID,2,0.05935710831545293,0.5152437724173069,0.42539913626387715,0,1,0.0
2019-09-13,BID,1,0.42004647850990295,0.023266367614269257,0.5566871166229248,0,0,0.0
2019-09-30,BID,1,0.1503095030784607,0.1152920126914978,0.7343984842300415,0,0,0.0
2019-09-30,FPT,1,0.1503095030784607,0.1152920126914978,0.7343984842300415,0,0,0.0
2019-10-11,BID,1,0.21953313052654266,0.18774056434631348,0.5927262902259827,0,0,0.0
2019-10-30,BID,1,0.18945223093032837,0.03164096549153328,0.7789067625999451,0,0,0.0
2019-11-02,BID,1,0.5828797221183777,0.02302701398730278,0.39409327507019043,1,0,0.9999999989999999
2019-11-28,BID,1,0.07476965337991714,0.037890806794166565,0.8873395323753357,0,0,0.0
2019-11-29,FPT,1,0.06807295233011246,0.07250399142503738,0.8594231009483337,0,0,0.0
2019-12-04,FPT,1,0.3976229429244995,0.026633696630597115,0.5757434368133545,0,0,0.0
2019-12-05,BID,1,0.07979877293109894,0.05645124241709709,0.8637499213218689,0,0,0.0
2019-12-06,BID,1,0.0680302157998085,0.12809966504573822,0.8038700819015503,0,0,0.0
2019-12-09,BID,1,0.05360184609889984,0.10308092832565308,0.8433172106742859,0,0,0.0
2019-12-10,BID,1,0.06593187898397446,0.24113516509532928,0.6929329633712769,0,0,0.0
2019-12-12,BID,1,0.06822843104600906,0.2789915204048157,0.6527799963951111,0,0,0.0
2019-12-13,BID,1,0.12114336341619492,0.03452860191464424,0.844327986240387,0,0,0.0
2019-12-16,FPT,1,0.019278613850474358,0.895544171333313,0.08517713099718094,0,1,0.0
2019-12-17,FPT,1,0.08885277062654495,0.06766437739133835,0.8434828519821167,0,0,0.0
2019-12-19,BID,1,0.049694716930389404,0.22812561690807343,0.722179651260376,0,0,0.0
2019-12-22,BID,1,0.009714290499687195,0.9480124115943909,0.04227332025766373,0,1,0.0
2019-12-23,BID,1,0.051167119294404984,0.5513250231742859,0.3975078761577606,0,1,0.0
2019-12-25,FPT,1,0.09979793429374695,0.043133921921253204,0.8570681810379028,0,0,0.0
2019-12-26,BID,1,0.03312056139111519,0.7332266569137573,0.2336527556180954,0,1,0.0
2019-12-27,BID,1,0.006606756709516048,0.980375349521637,0.013017877005040646,0,1,0.0
2019-12-30,FPT,1,0.06735872477293015,0.07919153571128845,0.8534497618675232,0,0,0.0
2020-01-03,FPT,1,0.05482742562890053,0.5790148973464966,0.3661576509475708,0,1,0.0
2020-01-06,BID,1,0.3724592328071594,0.026290029287338257,0.6012507081031799,0,0,0.0
2020-01-07,BID,1,0.07872968912124634,0.05794587731361389,0.8633244037628174,0,0,0.0
2020-01-07,FPT,1,0.07872968912124634,0.05794587731361389,0.8633244037628174,0,0,0.0
2020-01-09,BID,1,0.9586600661277771,0.005092395469546318,0.03624756261706352,1,0,0.9999999989999999
2020-01-10,BID,1,0.15311618149280548,0.04126916080713272,0.8056145906448364,0,0,0.0
2020-01-12,BID,1,0.07344718277454376,0.10239381343126297,0.8241589665412903,0,0,0.0
2020-01-15,BID,1,0.007203975692391396,0.9725693464279175,0.020226676017045975,0,1,0.0
2020-01-16,BID,1,0.49981051683425903,0.02115403674542904,0.47903546690940857,1,0,0.9999999989999999
2020-01-20,BID,1,0.07979799062013626,0.04116664081811905,0.8790353536605835,0,0,0.0
2020-01-21,BID,1,0.11793572455644608,0.043475113809108734,0.8385891914367676,0,0,0.0
2020-01-21,FPT,1,0.11793572455644608,0.043475113809108734,0.8385891914367676,0,0,0.0
2020-01-22,BID,1,0.17684932053089142,0.02842598222196102,0.794724702835083,0,0,0.0
2020-01-30,BID,1,0.013857920654118061,0.9299280047416687,0.05621414631605148,0,1,0.0
2020-02-03,BID,1,0.0729866772890091,0.24315916001796722,0.6838541626930237,0,0,0.0
2020-02-04,BID,1,0.11089567840099335,0.03636147826910019,0.8527428507804871,0,0,0.0
2020-02-04,FPT,1,0.11089567840099335,0.03636147826910019,0.8527428507804871,0,0,0.0
2020-02-05,BID,1,0.06808170676231384,0.11204990744590759,0.8198683857917786,0,0,0.0
2020-02-07,BID,1,0.06907463073730469,0.09163070470094681,0.8392946124076843,0,0,0.0
2020-02-10,BID,1,0.09331409633159637,0.06713739782571793,0.8395485877990723,0,0,0.0
2020-02-11,BID,1,0.09845957159996033,0.04780210927128792,0.8537383079528809,0,0,0.0
2020-02-11,FPT,1,0.09845957159996033,0.04780210927128792,0.8537383079528809,0,0,0.0
2020-02-13,BID,1,0.02401571534574032,0.8832082748413086,0.09277603775262833,0,1,0.0
2020-02-14,BID,1,0.047605130821466446,0.5934892296791077,0.3589056432247162,0,1,0.0
2020-02-14,FPT,1,0.047605130821466446,0.5934892296791077,0.3589056432247162,0,1,0.0
2020-02-17,BID,1,0.058197613805532455,0.13589125871658325,0.805911123752594,0,0,0.0
2020-02-18,BID,1,0.06660142540931702,0.13154567778110504,0.8018528819084167,0,0,0.0
2020-02-18,FPT,1,0.06660142540931702,0.13154567778110504,0.8018528819084167,0,0,0.0
2020-02-19,BID,1,0.08467084914445877,0.0422108955681324,0.8731182813644409,0,0,0.0
2020-02-19,FPT,1,0.08467084914445877,0.0422108955681324,0.8731182813644409,0,0,0.0
2020-02-20,BID,1,0.13023008406162262,0.03379101678729057,0.8359788656234741,0,0,0.0
2020-02-24,BID,1,0.005409247241914272,0.9821198582649231,0.012470835819840431,0,1,0.0
2020-02-24,FPT,1,0.005409247241914272,0.9821198582649231,0.012470835819840431,0,1,0.0
2020-02-25,BID,1,0.13894644379615784,0.036704592406749725,0.8243489861488342,0,0,0.0
2020-02-25,FPT,1,0.13894644379615784,0.036704592406749725,0.8243489861488342,0,0,0.0
2020-02-26,BID,1,0.05425005033612251,0.4595733880996704,0.4861765503883362,0,0,0.0
2020-02-26,FPT,1,0.05425005033612251,0.4595733880996704,0.4861765503883362,0,0,0.0
2020-02-27,BID,1,0.021189240738749504,0.8885495662689209,0.09026124328374863,0,1,0.0
2020-02-28,BID,1,0.006653758697211742,0.977081835269928,0.016264449805021286,0,1,0.0
2020-03-02,FPT,1,0.005008690524846315,0.9836481213569641,0.0113432751968503,0,1,0.0
2020-03-03,BID,2,0.08946175430901349,0.497643968090415,0.41289427503943443,0,1,0.0
2020-03-08,BID,1,0.1211119145154953,0.053489070385694504,0.8253990411758423,0,0,0.0
2020-03-09,BID,1,0.005964933894574642,0.9785014986991882,0.015533548779785633,0,1,0.0
2020-03-10,BID,1,0.08214039355516434,0.05880459398031235,0.8590550422668457,0,0,0.0
2020-03-10,FPT,1,0.08214039355516434,0.05880459398031235,0.8590550422668457,0,0,0.0
2020-03-12,BID,1,0.004704843740910292,0.983630359172821,0.01166484598070383,0,1,0.0
2020-03-18,BID,1,0.1710917204618454,0.029564065858721733,0.7993442416191101,0,0,0.0
2020-03-19,BID,1,0.061927344650030136,0.5092343091964722,0.4288382828235626,0,1,0.0
2020-03-24,BID,1,0.05620679631829262,0.38887670636177063,0.554916501045227,0,0,0.0
2020-04-01,BID,1,0.6670896410942078,0.01656002551317215,0.31635040044784546,1,0,0.9999999989999999
2020-04-03,BID,1,0.6140729188919067,0.015793561935424805,0.37013354897499084,1,0,0.9999999989999999
2020-04-07,BID,1,0.4644574522972107,0.07078389823436737,0.46475863456726074,0,0,0.0
2020-04-09,BID,1,0.646048903465271,0.018087932839989662,0.3358632028102875,1,0,0.9999999989999999
2020-04-10,BID,1,0.11045543104410172,0.03431715443730354,0.8552274703979492,0,0,0.0
2020-04-13,FPT,1,0.3793104588985443,0.025416268035769463,0.5952733159065247,0,0,0.0
2020-04-14,BID,1,0.007640831172466278,0.9725579619407654,0.019801277667284012,0,1,0.0
2020-04-21,BID,1,0.006883795373141766,0.9728579521179199,0.02025819942355156,0,1,0.0
2020-04-22,BID,1,0.11753800511360168,0.038856517523527145,0.8436055183410645,0,0,0.0
2020-04-22,FPT,1,0.11753800511360168,0.038856517523527145,0.8436055183410645,0,0,0.0
2020-04-27,FPT,1,0.043237075209617615,0.07712742686271667,0.8796355128288269,0,0,0.0
2020-05-06,FPT,1,0.45509758591651917,0.023684339597821236,0.5212180018424988,0,0,0.0
2020-05-07,BID,1,0.13412025570869446,0.043095242232084274,0.8227844834327698,0,0,0.0
2020-05-13,BID,1,0.007657738868147135,0.9659788608551025,0.026363417506217957,0,1,0.0
2020-05-14,BID,1,0.0737747848033905,0.05432901903986931,0.8718961477279663,0,0,0.0
2020-05-15,BID,1,0.07161623984575272,0.22965186834335327,0.6987318992614746,0,0,0.0
2020-05-21,BID,1,0.5280935168266296,0.01969483681023121,0.4522115886211395,1,0,0.9999999989999999
2020-05-22,BID,1,0.07524139434099197,0.2709093689918518,0.653849184513092,0,0,0.0
2020-05-25,BID,1,0.29362547397613525,0.0334116667509079,0.6729628443717957,0,0,0.0
2020-05-26,BID,1,0.4318712651729584,0.02686651423573494,0.5412622094154358,0,0,0.0
2020-05-27,BID,1,0.01634659245610237,0.9289361238479614,0.054717376828193665,0,1,0.0
2020-05-29,BID,1,0.06226358935236931,0.08948400616645813,0.8482524156570435,0,0,0.0
2020-06-01,BID,2,0.45001471042633057,0.023490906693041325,0.5264943987131119,1,0,0.9999999989999999
2020-06-02,BID,1,0.005450549069792032,0.9819381237030029,0.01261128019541502,0,1,0.0
2020-06-03,BID,1,0.08522144705057144,0.07085762917995453,0.8439209461212158,0,0,0.0
2020-06-03,FPT,1,0.08522144705057144,0.07085762917995453,0.8439209461212158,0,0,0.0
2020-06-04,BID,1,0.10095953196287155,0.03639780730009079,0.8626426458358765,0,0,0.0
2020-06-07,BID,1,0.2213723063468933,0.03110756166279316,0.7475201487541199,0,0,0.0
2020-06-08,BID,1,0.29458779096603394,0.029619749635457993,0.6757924556732178,0,0,0.0
2020-06-11,BID,1,0.005174113903194666,0.9832874536514282,0.011538459919393063,0,1,0.0
2020-06-18,BID,1,0.05875016376376152,0.12438458204269409,0.8168652057647705,0,0,0.0
2020-06-19,BID,1,0.8931768536567688,0.010535591281950474,0.0962875634431839,1,0,0.9999999989999999
2020-06-22,BID,1,0.06214418634772301,0.05551407113671303,0.882341742515564,0,0,0.0
2020-06-23,BID,1,0.08849047869443893,0.07772737741470337,0.8337821364402771,0,0,0.0
2020-06-23,FPT,1,0.08849047869443893,0.07772737741470337,0.8337821364402771,0,0,0.0
2020-06-25,BID,1,0.06897065788507462,0.1561138927936554,0.7749153971672058,0,0,0.0
2020-06-26,BID,1,0.0857948288321495,0.047952037304639816,0.866253137588501,0,0,0.0
2020-06-30,BID,1,0.06737788021564484,0.22795189917087555,0.7046701908111572,0,0,0.0
2020-07-06,BID,1,0.007779709063470364,0.9644432663917542,0.027777064591646194,0,1,0.0
2020-07-06,FPT,1,0.08891851454973221,0.039493657648563385,0.871587872505188,0,0,0.0
2020-07-07,FPT,1,0.19167427718639374,0.035406693816185,0.7729190587997437,0,0,0.0
2020-07-13,BID,1,0.0349266342818737,0.7025884389877319,0.26248493790626526,0,1,0.0
2020-07-13,FPT,1,0.0349266342818737,0.7025884389877319,0.26248493790626526,0,1,0.0
2020-07-14,BID,1,0.023251669481396675,0.8956426382064819,0.08110561966896057,0,1,0.0
2020-07-14,FPT,1,0.023251669481396675,0.8956426382064819,0.08110561966896057,0,1,0.0
2020-07-16,BID,1,0.18551118671894073,0.0327632874250412,0.7817255854606628,0,0,0.0
2020-07-17,FPT,1,0.06904496997594833,0.15672801434993744,0.7742270231246948,0,0,0.0
2020-07-20,BID,1,0.008196108974516392,0.9669846296310425,0.02481936104595661,0,1,0.0
