date,ticker,article_count,avg_score,pos_sum,neg_sum,excl_sum,words_sum,pos_ratio
2009-10-06,FPT,1,0.3333333333333333,8,4,0,422,0.6666666666111111
2010-05-11,FPT,1,0.45454545454545453,8,3,0,631,0.7272727272066115
2010-05-24,FPT,1,-0.06666666666666667,7,8,0,438,0.46666666663555556
2010-08-03,BID,1,0.5333333333333333,23,7,0,1399,0.7666666666411112
2011-04-16,FPT,2,0.14285714285714285,8,6,0,2078,0.571428571387755
2011-09-15,FPT,2,0.29411764705882354,22,12,0,782,0.6470588235103807
2011-11-02,FPT,2,-0.23809523809523808,16,26,0,1114,0.3809523809433107
2011-11-08,FPT,2,0.05263157894736842,20,18,0,840,0.5263157894598338
2011-11-29,FPT,2,0.47368421052631576,28,10,0,1012,0.7368421052437674
2011-12-04,BID,2,-0.5,4,12,0,2012,0.249999999984375
2012-01-12,FPT,2,0.2,30,20,0,930,0.599999999988
2012-02-13,FPT,2,-0.6470588235294118,6,28,0,710,0.17647058823010384
2012-02-20,BID,2,-0.4444444444444444,10,26,0,1926,0.27777777777006174
2012-03-22,FPT,2,0.125,18,14,0,1012,0.562499999982422
2012-04-24,FPT,2,0.12,28,22,0,1122,0.5599999999888
2012-05-02,FPT,2,0.2857142857142857,36,20,0,1034,0.6428571428456633
2012-05-21,FPT,1,0.42857142857142855,30,12,0,783,0.7142857142687076
2012-06-13,BID,1,0.45454545454545453,8,3,0,682,0.7272727272066115
2012-07-09,FPT,1,0.0,0,0,0,92,0.0
2012-07-13,BID,1,0.391304347826087,16,7,0,626,0.6956521738827978
2012-08-15,FPT,1,-1.0,0,2,0,133,0.0
2012-08-21,FPT,1,-0.5,9,27,0,775,0.24999999999305558
2012-08-23,FPT,1,-0.3333333333333333,10,20,0,638,0.3333333333222222
2012-08-28,FPT,1,-0.2,12,18,0,760,0.3999999999866667
2012-09-05,BID,2,-0.16666666666666666,1,2,0,624,0.3333333332222222
2012-09-07,FPT,1,-0.3333333333333333,1,2,0,641,0.3333333332222222
2012-09-20,BID,1,0.1875,19,13,0,785,0.5937499999814454
2012-09-20,FPT,1,0.1875,19,13,0,785,0.5937499999814454
2012-09-29,BID,1,-1.0,0,1,0,974,0.0
2012-10-02,FPT,1,-0.09090909090909091,15,18,0,763,0.4545454545316805
2012-10-04,FPT,1,1.0,2,0,0,457,0.9999999995
2012-10-05,FPT,1,-0.5,4,12,0,719,0.249999999984375
2012-10-10,FPT,1,0.11764705882352941,19,15,0,705,0.5588235293953288
2012-10-11,BID,1,0.5,9,3,0,765,0.7499999999375
2012-10-15,FPT,1,1.0,11,0,0,842,0.9999999999090909
2012-10-19,BID,1,0.3684210526315789,13,6,0,1397,0.6842105262797784
2012-10-26,FPT,1,0.6,28,7,0,717,0.7999999999771429
2012-11-16,FPT,1,-0.3333333333333333,5,10,0,900,0.3333333333111111
2012-11-19,FPT,1,-0.8,1,9,0,864,0.09999999999
2012-11-21,FPT,1,0.5652173913043478,18,5,1,1308,0.7826086956181475
2012-12-04,FPT,1,0.3333333333333333,10,5,0,1262,0.6666666666222222
2012-12-25,FPT,1,0.2972972972972973,24,13,0,744,0.6486486486311177
2013-01-28,BID,1,0.0,8,8,0,681,0.49999999996875
2013-02-08,FPT,1,0.6363636363636364,27,6,0,688,0.8181818181570248
2013-02-18,BID,1,-0.3333333333333333,4,8,0,1766,0.33333333330555553
2013-02-23,BID,3,-0.19999999999999998,11,14,0,3084,0.4399999999824
2013-02-23,FPT,1,0.0,9,9,0,1536,0.4999999999722222
2013-02-27,FPT,1,-0.2,10,15,0,653,0.399999999984
2013-03-13,FPT,1,-0.28,9,16,0,637,0.3599999999856
2013-05-21,FPT,1,0.7241379310344828,25,4,0,817,0.8620689654875149
2013-05-24,FPT,1,0.41935483870967744,22,9,0,695,0.7096774193319458
2013-07-03,FPT,1,-0.2,6,9,0,334,0.39999999997333335
2013-08-05,FPT,1,-0.034482758620689655,14,15,0,477,0.48275862067300834
2013-08-07,FPT,1,0.21739130434782608,14,9,0,568,0.608695652147448
2013-09-05,FPT,1,0.45454545454545453,16,6,0,588,0.7272727272396694
2013-09-11,BID,1,0.09090909090909091,12,10,0,1228,0.545454545429752
2013-09-11,FPT,1,0.5555555555555556,14,4,0,651,0.7777777777345679
2013-09-12,FPT,1,-0.3333333333333333,8,16,0,592,0.3333333333194444
2013-09-28,BID,1,0.14285714285714285,4,3,0,1235,0.5714285713469388
2013-10-17,FPT,1,0.52,19,6,0,736,0.7599999999696
2013-11-11,FPT,1,0.3333333333333333,16,8,0,675,0.6666666666388888
2013-11-28,FPT,1,0.09090909090909091,12,10,0,668,0.545454545429752
2013-12-05,BID,1,-0.6,1,4,0,170,0.19999999996
2013-12-13,FPT,1,0.4782608695652174,17,6,0,647,0.7391304347504726
2013-12-18,FPT,1,0.034482758620689655,15,14,0,769,0.5172413792925089
2014-01-18,BID,1,0.8947368421052632,18,1,0,795,0.9473684210027701
2014-01-20,BID,1,0.3333333333333333,4,2,0,917,0.6666666665555555
2014-01-24,BID,1,0.6923076923076923,22,4,0,646,0.8461538461213017
2014-01-24,FPT,1,0.6923076923076923,22,4,0,646,0.8461538461213017
2014-02-10,BID,2,-0.2857142857142857,10,6,0,607,0.6249999999609375
2014-02-12,FPT,1,0.7894736842105263,17,2,0,401,0.8947368420581717
2014-02-21,BID,1,1.0,5,0,0,895,0.9999999998
2014-03-11,FPT,1,0.8181818181818182,20,2,0,532,0.9090909090495868
2014-04-02,BID,1,-0.2727272727272727,8,14,0,657,0.3636363636198347
2014-04-08,FPT,1,0.3939393939393939,23,10,0,623,0.6969696969485768
2014-04-16,FPT,1,-0.5384615384615384,6,20,0,703,0.23076923076035502
2014-04-22,FPT,1,0.5294117647058824,13,4,0,615,0.7647058823079584
2014-04-29,FPT,1,0.06666666666666667,8,7,0,531,0.5333333332977778
2014-05-06,FPT,1,-0.3333333333333333,6,12,0,559,0.3333333333148148
2014-05-08,FPT,1,-0.8666666666666667,1,14,0,700,0.06666666666222222
2014-05-20,BID,1,0.45454545454545453,16,6,0,999,0.7272727272396694
2014-05-24,BID,1,0.30434782608695654,15,8,0,657,0.6521739130151228
2014-05-26,FPT,1,-0.037037037037037035,13,14,0,842,0.48148148146364883
2014-05-29,FPT,1,-0.14285714285714285,9,12,0,525,0.42857142855102043
2014-06-06,FPT,1,0.7142857142857143,18,3,0,437,0.8571428571020409
2014-06-10,FPT,1,0.4,14,6,0,646,0.699999999965
2014-07-11,BID,1,-0.14285714285714285,6,8,0,519,0.4285714285408163
2014-07-11,FPT,1,-0.14285714285714285,6,8,0,519,0.4285714285408163
2014-07-14,FPT,1,0.8571428571428571,13,1,0,399,0.928571428505102
2014-07-24,FPT,1,1.0,15,0,0,366,0.9999999999333333
2014-07-25,FPT,1,0.0,6,6,0,384,0.49999999995833333
2014-07-29,BID,1,0.29411764705882354,11,6,0,473,0.6470588234913495
2014-08-05,BID,1,0.45454545454545453,8,3,0,457,0.7272727272066115
2014-08-05,FPT,1,0.45454545454545453,8,3,0,457,0.7272727272066115
2014-08-11,FPT,1,-0.38461538461538464,4,9,0,368,0.30769230766863903
2014-08-20,FPT,1,0.625,13,3,0,365,0.8124999999492187
2014-10-14,FPT,1,1.0,4,0,0,204,0.99999999975
2014-12-17,FPT,1,-0.5555555555555556,6,21,0,690,0.22222222221399177
2015-01-25,BID,1,0.0,2,2,0,981,0.499999999875
2015-02-03,BID,1,-0.4117647058823529,10,24,0,952,0.294117647050173
2015-02-06,BID,1,0.7333333333333333,13,2,0,400,0.8666666666088889
2015-02-06,FPT,1,0.7333333333333333,13,2,0,400,0.8666666666088889
2015-03-24,BID,1,-0.6923076923076923,2,11,0,368,0.15384615383431952
2015-03-25,FPT,1,-0.3103448275862069,10,19,0,685,0.3448275861950059
2015-03-26,BID,1,0.0,9,9,0,490,0.4999999999722222
2015-07-20,FPT,1,-0.391304347826087,7,16,0,643,0.304347826073724
2015-08-10,BID,1,1.0,19,0,0,266,0.9999999999473684
2015-08-10,FPT,1,1.0,19,0,0,266,0.9999999999473684
2015-08-14,BID,1,-0.5,5,15,0,604,0.2499999999875
2015-08-18,BID,1,0.4418604651162791,31,12,0,593,0.7209302325413738
2015-08-18,FPT,1,0.4418604651162791,31,12,0,593,0.7209302325413738
2015-08-26,FPT,1,0.6875,27,5,0,579,0.8437499999736329
2015-08-27,BID,1,1.0,16,0,0,205,0.9999999999375
2015-09-08,BID,1,1.0,18,0,0,337,0.9999999999444444
2015-09-16,BID,1,-0.25,3,5,0,420,0.374999999953125
2015-10-14,BID,1,-0.25925925925925924,10,17,0,655,0.37037037035665293
2015-10-14,FPT,1,-0.25925925925925924,10,17,0,655,0.37037037035665293
2015-10-23,BID,1,1.0,36,0,0,506,0.9999999999722223
2015-10-23,FPT,1,1.0,36,0,0,506,0.9999999999722223
2015-10-29,BID,1,0.7777777777777778,32,4,0,462,0.8888888888641976
2015-10-29,FPT,1,0.7777777777777778,32,4,0,462,0.8888888888641976
2015-11-27,FPT,1,-1.0,0,1,0,240,0.0
2015-12-10,BID,1,-0.3170731707317073,14,27,0,1011,0.341463414625818
2016-01-19,BID,1,0.5121951219512195,31,10,0,456,0.7560975609571684
2016-01-19,FPT,1,-0.3333333333333333,9,18,0,584,0.33333333332098763
2016-01-21,BID,1,-0.5121951219512195,10,31,0,457,0.2439024390184414
2016-01-26,BID,1,-0.36231884057971014,22,47,0,760,0.31884057970552404
2016-01-27,BID,1,0.3333333333333333,6,3,0,126,0.6666666665925925
2016-03-29,BID,1,-0.23809523809523808,8,13,0,345,0.3809523809342404
2016-04-19,FPT,1,-0.12,11,14,0,487,0.4399999999824
2016-06-27,FPT,1,-0.07692307692307693,12,14,0,649,0.46153846152071004
2016-08-29,FPT,1,0.3103448275862069,19,10,0,525,0.6551724137705113
2016-11-05,FPT,1,1.0,3,0,0,251,0.9999999996666666
2016-11-09,BID,1,-0.6363636363636364,6,27,0,995,0.1818181818126722
2016-12-09,FPT,1,1.0,2,0,0,368,0.9999999995
2017-06-10,FPT,1,1.0,2,0,0,405,0.9999999995
2017-07-06,FPT,1,0.9130434782608695,22,1,0,1518,0.9565217390888469
2017-08-02,BID,1,-0.29411764705882354,6,11,0,1006,0.352941176449827
2017-08-09,BID,1,-0.09803921568627451,23,28,0,1191,0.45098039214802005
2017-08-17,BID,1,1.0,10,0,0,579,0.9999999999
2017-11-22,FPT,1,0.8636363636363636,41,3,0,1616,0.9318181817970042
2017-12-08,BID,1,-0.23076923076923078,10,16,0,877,0.3846153846005917
2018-03-05,BID,1,-0.3684210526315789,6,13,0,452,0.31578947366759
2018-03-09,BID,1,-1.0,0,1,0,737,0.0
2018-03-23,BID,1,-0.05263157894736842,9,10,0,622,0.47368421050138504
2018-03-26,BID,1,0.25,20,12,0,723,0.6249999999804688
2018-04-13,BID,1,-0.16666666666666666,5,7,0,366,0.41666666663194446
2018-04-18,BID,1,-0.15384615384615385,11,15,0,545,0.42307692306065087
2018-04-18,FPT,1,0.14285714285714285,4,3,0,387,0.5714285713469388
2018-04-23,BID,1,-0.6521739130434783,4,19,0,513,0.17391304347069944
2018-04-24,BID,1,-0.022222222222222223,22,23,0,872,0.48888888887802473
2018-04-26,FPT,1,0.14285714285714285,4,3,0,353,0.5714285713469388
2018-05-07,BID,1,0.5882352941176471,27,7,0,513,0.7941176470354672
2018-05-22,BID,1,-0.22580645161290322,12,19,0,772,0.3870967741810614
2018-05-27,BID,1,0.25,15,9,0,566,0.6249999999739584
2018-06-12,BID,1,-0.2727272727272727,16,28,0,751,0.3636363636280992
2018-06-22,BID,1,-0.125,7,9,0,626,0.43749999997265626
2018-07-05,BID,1,-0.41935483870967744,9,22,0,637,0.290322580635796
2018-07-06,BID,1,0.38461538461538464,18,8,0,552,0.692307692281065
2018-07-06,FPT,1,0.38461538461538464,18,8,0,552,0.692307692281065
2018-07-11,BID,1,-0.3684210526315789,6,13,0,490,0.31578947366759
2018-09-04,BID,1,-0.21739130434782608,9,14,0,534,0.39130434780907375
2018-09-04,FPT,1,-0.21739130434782608,9,14,0,534,0.39130434780907375
2018-09-11,BID,1,0.75,28,4,0,585,0.8749999999726563
2018-09-13,FPT,1,-1.0,0,1,0,779,0.0
2018-09-20,FPT,1,0.9166666666666666,23,1,0,504,0.9583333332934028
2018-10-04,FPT,1,1.0,1,0,0,755,0.9999999989999999
2018-10-11,BID,1,-0.627906976744186,8,35,0,823,0.18604651162358032
2018-10-12,BID,1,0.13432835820895522,38,29,0,1250,0.5671641790960125
2018-10-12,FPT,1,0.13432835820895522,38,29,0,1250,0.5671641790960125
2018-10-15,BID,1,-0.45454545454545453,9,24,0,558,0.2727272727190083
2018-10-24,BID,1,-0.4,9,21,0,690,0.29999999999
2018-10-25,BID,1,-0.47058823529411764,9,25,0,684,0.26470588234515574
2018-11-14,BID,1,-1.0,0,6,0,1084,0.0
2018-11-22,BID,1,0.0,2,2,0,603,0.499999999875
2018-12-03,BID,1,0.7894736842105263,17,2,0,559,0.8947368420581717
2018-12-05,FPT,1,1.0,4,0,0,383,0.99999999975
2018-12-10,BID,1,-0.18181818181818182,9,13,0,851,0.40909090907231405
2018-12-14,BID,1,-0.8,2,18,0,573,0.099999999995
2018-12-19,FPT,1,-0.6129032258064516,6,25,0,631,0.1935483870905307
2018-12-25,BID,1,-0.6,3,12,0,463,0.19999999998666668
2019-01-03,BID,1,-0.625,6,26,0,589,0.18749999999414066
2019-02-12,BID,1,0.6842105263157895,16,3,0,470,0.8421052631135734
2019-02-12,FPT,1,0.6842105263157895,16,3,0,470,0.8421052631135734
2019-03-25,BID,1,-0.75,2,14,0,580,0.1249999999921875
2019-05-08,BID,1,-0.5555555555555556,6,21,0,543,0.22222222221399177
2019-07-01,BID,1,0.5789473684210527,15,4,0,596,0.7894736841689751
2019-07-01,FPT,1,0.5789473684210527,15,4,0,596,0.7894736841689751
2019-07-04,BID,1,0.6842105263157895,16,3,0,388,0.8421052631135734
2019-08-05,FPT,1,-0.30434782608695654,8,15,0,524,0.3478260869413989
2019-08-16,FPT,1,0.4666666666666667,11,4,0,827,0.7333333332844444
2019-08-26,BID,2,-0.22159090909090912,23,20,0,1730,0.5348837209177935
2019-09-13,BID,1,0.7391304347826086,20,3,0,354,0.8695652173534971
2019-09-30,BID,1,-0.6666666666666666,3,15,0,429,0.1666666666574074
2019-09-30,FPT,1,-0.6666666666666666,3,15,0,429,0.1666666666574074
2019-10-11,BID,1,1.0,1,0,0,584,0.9999999989999999
2019-10-30,BID,1,0.29411764705882354,11,6,0,356,0.6470588234913495
2019-11-02,BID,1,0.5,12,4,0,1081,0.749999999953125
2019-11-28,BID,1,-0.23076923076923078,5,8,0,391,0.3846153845857988
2019-11-29,FPT,1,0.18181818181818182,13,9,0,402,0.5909090908822314
2019-12-04,FPT,1,0.5428571428571428,27,8,0,514,0.7714285714065306
2019-12-05,BID,1,0.0,7,7,0,356,0.49999999996428574
2019-12-06,BID,1,-0.6363636363636364,2,9,0,401,0.18181818180165288
2019-12-09,BID,1,0.0,2,2,0,371,0.499999999875
2019-12-10,BID,1,-0.5384615384615384,3,10,0,347,0.2307692307514793
2019-12-12,BID,1,0.23076923076923078,8,5,0,382,0.6153846153372781
2019-12-13,BID,1,0.2727272727272727,7,4,0,422,0.6363636363057851
2019-12-16,FPT,1,-0.391304347826087,7,16,0,430,0.304347826073724
2019-12-17,FPT,1,0.0,5,5,0,292,0.49999999995
2019-12-19,BID,1,-0.6666666666666666,1,5,0,398,0.16666666663888888
2019-12-22,BID,1,-0.6666666666666666,1,5,0,263,0.16666666663888888
2019-12-23,BID,1,0.16666666666666666,7,5,0,192,0.5833333332847223
2019-12-25,FPT,1,0.23809523809523808,13,8,0,325,0.6190476190181405
2019-12-26,BID,1,-0.2,4,6,0,245,0.39999999996
2019-12-27,BID,1,0.0,1,1,0,117,0.49999999975
2019-12-30,FPT,1,0.5,15,5,0,391,0.7499999999625
2020-01-03,FPT,1,-0.047619047619047616,10,11,0,415,0.47619047616780047
2020-01-06,BID,1,0.18518518518518517,16,11,0,761,0.5925925925706447
2020-01-07,BID,1,0.07142857142857142,15,13,0,509,0.5357142856951531
2020-01-07,FPT,1,0.07142857142857142,15,13,0,509,0.5357142856951531
2020-01-09,BID,1,0.5151515151515151,25,8,0,463,0.7575757575528008
2020-01-10,BID,1,0.6470588235294118,14,3,0,329,0.8235294117162629
2020-01-12,BID,1,0.41935483870967744,22,9,0,526,0.7096774193319458
2020-01-15,BID,1,-0.09090909090909091,5,6,0,298,0.45454545450413225
2020-01-16,BID,1,0.5384615384615384,10,3,0,371,0.7692307691715976
2020-01-20,BID,1,0.38461538461538464,18,8,0,423,0.692307692281065
2020-01-21,BID,1,0.7,17,3,0,295,0.8499999999575
2020-01-21,FPT,1,0.7,17,3,0,295,0.8499999999575
2020-01-22,BID,1,0.6,8,2,0,332,0.79999999992
2020-01-30,BID,1,-0.5555555555555556,6,21,0,366,0.22222222221399177
2020-02-03,BID,1,-0.4883720930232558,11,32,0,639,0.255813953482423
2020-02-04,BID,1,0.2727272727272727,21,12,0,387,0.6363636363443527
2020-02-04,FPT,1,0.2727272727272727,21,12,0,387,0.6363636363443527
2020-02-05,BID,1,-0.18518518518518517,11,16,0,436,0.40740740739231823
2020-02-07,BID,1,-0.2727272727272727,4,7,0,195,0.36363636360330576
2020-02-10,BID,1,-0.5,4,12,0,330,0.249999999984375
2020-02-11,BID,1,0.6666666666666666,20,4,0,366,0.8333333332986111
2020-02-11,FPT,1,0.6666666666666666,20,4,0,366,0.8333333332986111
2020-02-13,BID,1,0.3793103448275862,20,9,0,366,0.6896551723900118
2020-02-14,BID,1,0.0,10,10,0,341,0.499999999975
2020-02-14,FPT,1,0.0,10,10,0,341,0.499999999975
2020-02-17,BID,1,-0.23809523809523808,8,13,0,475,0.3809523809342404
2020-02-18,BID,1,0.14285714285714285,8,6,0,344,0.571428571387755
2020-02-18,FPT,1,0.14285714285714285,8,6,0,344,0.571428571387755
2020-02-19,BID,1,0.16666666666666666,14,10,0,395,0.5833333333090278
2020-02-19,FPT,1,0.16666666666666666,14,10,0,395,0.5833333333090278
2020-02-20,BID,1,0.38461538461538464,9,4,0,316,0.6923076922544379
2020-02-24,BID,1,-0.35714285714285715,9,19,0,558,0.32142857141709186
2020-02-24,FPT,1,-0.35714285714285715,9,19,0,558,0.32142857141709186
2020-02-25,BID,1,0.25925925925925924,17,10,0,427,0.62962962960631
2020-02-25,FPT,1,0.25925925925925924,17,10,0,427,0.62962962960631
2020-02-26,BID,1,-0.5384615384615384,6,20,0,442,0.23076923076035502
2020-02-26,FPT,1,-0.5384615384615384,6,20,0,442,0.23076923076035502
2020-02-27,BID,1,-0.5384615384615384,3,10,0,385,0.2307692307514793
2020-02-28,BID,1,-0.4,6,14,0,503,0.299999999985
2020-03-02,FPT,1,-0.25,3,5,0,391,0.374999999953125
2020-03-03,BID,2,0.4989858012170385,35,11,0,941,0.7608695652008507
2020-03-08,BID,1,0.21052631578947367,23,15,0,863,0.6052631578788089
2020-03-09,BID,1,-0.6,8,32,0,759,0.199999999995
2020-03-10,BID,1,0.16129032258064516,18,13,0,524,0.580645161271592
2020-03-10,FPT,1,0.16129032258064516,18,13,0,524,0.580645161271592
2020-03-12,BID,1,-0.75,2,14,0,305,0.1249999999921875
2020-03-18,BID,1,0.1875,19,13,0,479,0.5937499999814454
2020-03-19,BID,1,-0.4,6,14,0,337,0.299999999985
2020-03-24,BID,1,-0.21052631578947367,15,23,0,493,0.39473684209487536
2020-04-01,BID,1,0.3333333333333333,8,4,0,331,0.6666666666111111
2020-04-03,BID,1,0.8,18,2,0,392,0.899999999955
2020-04-07,BID,1,0.36585365853658536,28,13,0,1015,0.682926829251636
2020-04-09,BID,1,0.18181818181818182,13,9,0,388,0.5909090908822314
2020-04-10,BID,1,-0.16666666666666666,10,14,0,348,0.4166666666493056
2020-04-13,FPT,1,0.6,12,3,0,425,0.7999999999466667
2020-04-14,BID,1,0.0,12,12,0,409,0.49999999997916666
2020-04-21,BID,1,-0.3333333333333333,7,14,0,546,0.3333333333174603
2020-04-22,BID,1,0.48148148148148145,20,7,0,369,0.7407407407133059
2020-04-22,FPT,1,0.48148148148148145,20,7,0,369,0.7407407407133059
2020-04-27,FPT,1,0.8181818181818182,10,1,0,576,0.9090909090082645
2020-05-06,FPT,1,0.30612244897959184,32,17,0,839,0.6530612244764682
2020-05-07,BID,1,0.3333333333333333,26,13,0,907,0.6666666666495727
2020-05-13,BID,1,0.2,9,6,0,429,0.59999999996
2020-05-14,BID,1,-0.1,9,11,0,508,0.4499999999775
2020-05-15,BID,1,-0.08333333333333333,11,13,0,309,0.4583333333142361
2020-05-21,BID,1,0.6923076923076923,22,4,0,468,0.8461538461213017
2020-05-22,BID,1,-0.06382978723404255,22,25,0,1071,0.4680851063730195
2020-05-25,BID,1,0.17647058823529413,30,21,0,960,0.5882352941061131
2020-05-26,BID,1,0.696969696969697,56,10,0,1406,0.8484848484719926
2020-05-27,BID,1,-0.058823529411764705,32,36,0,1327,0.47058823528719723
2020-05-29,BID,1,0.03333333333333333,31,29,0,1137,0.5166666666580556
2020-06-01,BID,2,0.42692307692307696,55,17,0,2056,0.7638888888782793
2020-06-02,BID,1,-0.038461538461538464,25,27,0,997,0.48076923075998523
2020-06-03,BID,1,0.2558139534883721,27,16,0,913,0.6279069767295836
2020-06-03,FPT,1,0.2558139534883721,27,16,0,913,0.6279069767295836
2020-06-04,BID,1,0.5076923076923077,49,16,0,1171,0.7538461538345562
2020-06-07,BID,1,0.6470588235294118,14,3,0,559,0.8235294117162629
2020-06-08,BID,1,0.6296296296296297,44,10,0,1233,0.8148148147997257
2020-06-11,BID,1,0.06896551724137931,31,27,0,1524,0.5344827586114744
2020-06-18,BID,1,-0.05084745762711865,28,31,0,1158,0.474576271178397
2020-06-19,BID,1,0.45098039215686275,37,14,0,1323,0.7254901960642062
2020-06-22,BID,1,0.09090909090909091,6,5,0,467,0.5454545454049586
2020-06-23,BID,1,0.0,25,25,0,1105,0.49999999999000005
2020-06-23,FPT,1,0.0,25,25,0,1105,0.49999999999000005
2020-06-25,BID,1,-0.25925925925925924,20,34,0,836,0.37037037036351167
2020-06-26,BID,1,-0.25,15,25,0,1084,0.37499999999062505
2020-06-30,BID,1,0.13725490196078433,29,22,0,819,0.5686274509692426
2020-07-06,BID,1,0.16666666666666666,7,5,0,475,0.5833333332847223
2020-07-06,FPT,1,0.48148148148148145,20,7,0,873,0.7407407407133059
2020-07-07,FPT,1,0.5348837209302325,33,10,0,682,0.7674418604472688
2020-07-13,BID,1,0.2,33,22,0,1062,0.5999999999890909
2020-07-13,FPT,1,0.2,33,22,0,1062,0.5999999999890909
2020-07-14,BID,1,-0.38095238095238093,13,29,0,881,0.30952380951643993
2020-07-14,FPT,1,-0.38095238095238093,13,29,0,881,0.30952380951643993
2020-07-16,BID,1,0.2631578947368421,36,21,0,1090,0.6315789473573408
2020-07-17,FPT,1,-0.034482758620689655,14,15,0,335,0.48275862067300834
2020-07-20,BID,1,-0.631578947368421,7,31,0,713,0.18421052631094184
2020-07-24,BID,1,-0.5384615384615384,15,50,0,1163,0.23076923076568046
2020-07-27,BID,1,-0.6170212765957447,9,38,0,854,0.19148936169805345
2020-07-28,BID,1,0.2112676056338028,43,28,0,1087,0.6056338028083713
2020-07-28,FPT,1,0.2112676056338028,43,28,0,1087,0.6056338028083713
2020-07-30,BID,1,0.36,34,16,0,1070,0.6799999999864
2020-07-30,FPT,1,0.36,34,16,0,1070,0.6799999999864
2020-08-03,BID,1,0.35714285714285715,19,9,0,522,0.6785714285471939
2020-08-04,BID,1,0.6363636363636364,18,4,0,387,0.8181818181446281
2020-08-12,BID,1,0.4074074074074074,19,8,0,382,0.7037037036776406
2020-08-14,BID,1,0.1724137931034483,17,12,0,347,0.5862068965315101
2020-08-16,FPT,1,0.42857142857142855,5,2,0,1376,0.7142857141836735
2020-08-17,FPT,1,-0.375,5,11,0,283,0.31249999998046873
2020-08-19,BID,1,0.5652173913043478,18,5,0,349,0.7826086956181475
2020-08-20,BID,1,0.0,0,0,0,479,0.0
2020-08-21,BID,1,0.7777777777777778,16,2,0,230,0.8888888888395061
2020-08-24,BID,1,0.9090909090909091,21,1,0,402,0.9545454545020661
2020-08-28,BID,1,0.3488372093023256,29,14,0,882,0.6744186046354786
2020-08-28,FPT,1,0.3488372093023256,29,14,0,882,0.6744186046354786
2020-08-31,BID,1,0.125,27,21,0,1036,0.5624999999882813
2020-09-03,BID,1,0.68,42,8,0,974,0.8399999999832001
2020-09-04,FPT,1,-0.12195121951219512,18,23,0,1120,0.43902439023319456
2020-09-07,BID,1,-0.45454545454545453,6,16,0,374,0.272727272714876
2020-09-07,FPT,1,-0.45454545454545453,6,16,0,374,0.272727272714876
2020-09-08,FPT,1,0.35714285714285715,19,9,0,332,0.6785714285471939
2020-09-16,BID,1,0.52,19,6,0,289,0.7599999999696
2020-09-16,FPT,1,0.52,19,6,0,289,0.7599999999696
2020-09-18,FPT,1,0.7894736842105263,17,2,0,331,0.8947368420581717
2020-09-21,BID,2,0.7697368421052632,31,4,0,1581,0.8857142856889797
2020-09-23,BID,1,0.43478260869565216,33,13,0,1068,0.7173913043322306
2020-09-28,BID,1,0.68,21,4,0,338,0.8399999999664
2020-10-13,BID,1,0.25,10,6,0,260,0.6249999999609375
2020-10-14,BID,1,0.7333333333333333,13,2,0,259,0.8666666666088889
2020-10-15,BID,1,0.6666666666666666,20,4,0,398,0.8333333332986111
2020-10-20,FPT,1,0.5384615384615384,10,3,0,341,0.7692307691715976
2020-10-21,BID,1,0.25,10,6,0,380,0.6249999999609375
2020-10-23,BID,1,0.8333333333333334,11,1,0,392,0.9166666665902777
2020-10-26,BID,1,-0.02857142857142857,17,18,0,448,0.4857142857004082
2020-10-26,FPT,1,-0.02857142857142857,17,18,0,448,0.4857142857004082
2020-10-29,BID,1,-0.16666666666666666,10,14,0,305,0.4166666666493056
2020-11-02,BID,1,0.4444444444444444,13,5,0,464,0.7222222221820987
2020-11-03,BID,1,0.17647058823529413,10,7,0,464,0.588235294083045
2020-11-05,BID,1,-0.16666666666666666,5,7,0,360,0.41666666663194446
2020-11-09,BID,1,0.5,12,4,0,499,0.749999999953125
2020-11-13,BID,1,0.4666666666666667,11,4,0,481,0.7333333332844444
2020-11-18,BID,1,1.0,8,0,0,803,0.999999999875
2020-11-20,BID,2,0.45238095238095233,13,4,0,1095,0.7647058823079584
2020-11-23,BID,1,0.7142857142857143,12,2,0,622,0.8571428570816326
2020-11-24,BID,1,0.4,7,3,0,383,0.69999999993
2020-11-25,BID,1,0.3333333333333333,24,12,0,628,0.6666666666481482
2020-11-26,BID,1,0.5,15,5,0,457,0.7499999999625
2020-11-27,BID,1,0.7948717948717948,35,4,0,946,0.8974358974128863
2020-11-27,FPT,2,0.7724358974358974,42,5,0,2668,0.8936170212575827
2020-11-29,BID,1,0.7142857142857143,12,2,0,598,0.8571428570816326
2020-11-30,BID,1,0.29411764705882354,11,6,0,499,0.6470588234913495
2020-12-01,BID,1,0.0,7,7,0,385,0.49999999996428574
2020-12-07,BID,2,0.373015873015873,20,5,0,1325,0.799999999968
2020-12-08,FPT,1,0.18518518518518517,16,11,0,375,0.5925925925706447
2020-12-09,BID,1,0.8823529411764706,16,1,0,315,0.941176470532872
2020-12-10,FPT,1,-0.15384615384615385,11,15,0,406,0.42307692306065087
2020-12-11,BID,1,0.4666666666666667,11,4,0,334,0.7333333332844444
2020-12-16,BID,2,0.6609195402298851,34,7,0,871,0.8292682926627009
2020-12-16,FPT,1,0.6551724137931034,24,5,0,371,0.8275862068680143
2020-12-22,BID,2,0.425,18,8,0,1378,0.692307692281065
